,Unnamed: 0,source,word,freq_lcnl,freq_lcnl_log,freq_lcnl_log_flipscale,aoa_mean,aoa_sd,aoa_mean_scale,tasa_1,tasa_2,tasa_3,Has_freq,Has_aoa,Filter,score,SUBTLWF,freq_lcnl_extended,freq_lcnl_extended_log,freq_lcnl_extended_log_flipscale,score_extended
2848,6597,lcnl,snooze,1,0.301029996,3.679700381,6.84,1.68,2.736,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.55880152,0.901960784,1,0.301029996,3.679700381,21.55880152
2847,449,3k,bloom,1,0.301029996,3.679700381,6.84,2.09,2.736,5,4,6,TRUE,TRUE,TRUE,21.55880152,5.509803922,1,0.301029996,3.679700381,21.55880152
2494,1970,3k,dull,3,0.602059991,3.378670385,8.05,2.46,3.22,30,17,19,TRUE,TRUE,TRUE,21.56468154,12.07843137,3,0.602059991,3.378670385,21.56468154
2497,4349,3k,mild,3,0.602059991,3.378670385,8.05,2.56,3.22,1,4,5,TRUE,TRUE,TRUE,21.56468154,4.803921569,3,0.602059991,3.378670385,21.56468154
2432,1798,3k,dome,4,0.698970004,3.281760372,8.44,2.99,3.376,0,0,5,TRUE,TRUE,TRUE,21.56704149,1.960784314,4,0.698970004,3.281760372,21.56704149
2505,8408,3k,wool,3,0.602059991,3.378670385,8.06,3.02,3.224,30,23,29,TRUE,TRUE,TRUE,21.57468154,3.156862745,3,0.602059991,3.378670385,21.57468154
2635,7370,3k,tame,2,0.477121255,3.503609122,7.58,2.06,3.032,4,5,5,TRUE,TRUE,TRUE,21.59443649,2.725490196,2,0.477121255,3.503609122,21.59443649
2634,7117,3k,stray,2,0.477121255,3.503609122,7.58,2.27,3.032,0,9,5,TRUE,TRUE,TRUE,21.59443649,5.333333333,2,0.477121255,3.503609122,21.59443649
2859,3937,unl,legged,1,0.301029996,3.679700381,6.89,2.25,2.756,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.60880152,0.137254902,1,0.301029996,3.679700381,21.60880152
2858,3284,3k,hive,1,0.301029996,3.679700381,6.89,2.56,2.756,4,12,11,TRUE,TRUE,TRUE,21.60880152,0.980392157,1,0.301029996,3.679700381,21.60880152
2857,2811,3k,goal,1,0.301029996,3.679700381,6.89,2.14,2.756,10,6,13,TRUE,TRUE,TRUE,21.60880152,16.74509804,1,0.301029996,3.679700381,21.60880152
2860,8572,3k,youth,1,0.301029996,3.679700381,6.89,2,2.756,0,3,10,TRUE,TRUE,TRUE,21.60880152,16.82352941,1,0.301029996,3.679700381,21.60880152
2507,1435,3k,creak,3,0.602059991,3.378670385,8.1,3.57,3.24,0,3,3,TRUE,TRUE,TRUE,21.61468154,0.509803922,3,0.602059991,3.378670385,21.61468154
2865,3336,3k,hoof,1,0.301029996,3.679700381,6.9,2.51,2.76,1,1,5,TRUE,TRUE,TRUE,21.61880152,1.725490196,1,0.301029996,3.679700381,21.61880152
2866,2923,unl,greens,1,0.301029996,3.679700381,6.903765,3.69,2.761506,2,3,3,TRUE,TRUE,TRUE,21.62256652,2.137254902,1,0.301029996,3.679700381,21.62256652
2639,6967,3k,stare,2,0.477121255,3.503609122,7.61,3.03,3.044,2,11,13,TRUE,TRUE,TRUE,21.62443649,9.960784314,2,0.477121255,3.503609122,21.62443649
2530,1281,3k,code,3,0.602059991,3.378670385,8.11,2.79,3.244,4,7,5,TRUE,TRUE,TRUE,21.62468154,53.11764706,3,0.602059991,3.378670385,21.62468154
2442,5643,3k,roast,4,0.698970004,3.281760372,8.5,3.62,3.4,1,4,7,TRUE,TRUE,TRUE,21.62704149,9.784313725,4,0.698970004,3.281760372,21.62704149
2276,4453,lcnl,morn,8,0.954242509,3.026487867,9.53,3.1,3.812,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.63595147,0.882352941,8,0.954242509,3.026487867,21.63595147
1165,2833,lcnl,goof,#N/A,#N/A,#N/A,5.72,2.8,2.288,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,2.215686275,5.54E-05,2.41E-05,3.980706303,21.64282521
2449,5892,lcnl,scold,4,0.698970004,3.281760372,8.53,3.27,3.412,0,2,3,TRUE,TRUE,TRUE,21.65704149,1.31372549,4,0.698970004,3.281760372,21.65704149
2871,5922,3k,scout,1,0.301029996,3.679700381,6.94,2.36,2.776,6,7,12,TRUE,TRUE,TRUE,21.65880152,12.88235294,1,0.301029996,3.679700381,21.65880152
695,1734,3k,dime,#N/A,#N/A,#N/A,5.74,2.05,2.296,71,15,12,FALSE,TRUE,FALSE,#N/A,12.05882353,0.000301688,0.000131002,3.980599375,21.6623975
1787,4466,3k,moth,#N/A,#N/A,#N/A,5.74,1.76,2.296,0,1,2,FALSE,TRUE,FALSE,#N/A,2.274509804,5.69E-05,2.47E-05,3.980705664,21.66282266
2527,6256,lcnl,shush,#N/A,#N/A,#N/A,5.752809,2.36,2.3011236,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,2.647058824,6.62E-05,2.88E-05,3.980701617,21.67561547
2309,1090,lcnl,chug,7,0.903089987,3.07764039,9.37,3.7,3.748,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.68056156,#N/A,7,0.903089987,3.07764039,21.68056156
2650,5246,3k,print,2,0.477121255,3.503609122,7.67,2.99,3.068,4,10,17,TRUE,TRUE,TRUE,21.68443649,19.96078431,2,0.477121255,3.503609122,21.68443649
2652,8535,3k,yelp,2,0.477121255,3.503609122,7.67,2.22,3.068,0,3,1,TRUE,TRUE,TRUE,21.68443649,0.137254902,2,0.477121255,3.503609122,21.68443649
2646,2486,3k,frame,2,0.477121255,3.503609122,7.67,2.68,3.068,9,17,26,TRUE,TRUE,TRUE,21.68443649,14.09803922,2,0.477121255,3.503609122,21.68443649
2535,5866,3k,scene,3,0.602059991,3.378670385,8.17,3.84,3.268,0,6,20,TRUE,TRUE,TRUE,21.68468154,74.64705882,3,0.602059991,3.378670385,21.68468154
855,2133,lcnl,fart,#N/A,#N/A,#N/A,5.78,2.34,2.312,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,6.431372549,0.0001609,6.99E-05,3.980660504,21.70264202
2457,1004,lcnl,cheers,4,0.698970004,3.281760372,8.587917,3.83,3.4351668,3,3,4,TRUE,TRUE,TRUE,21.71495849,#N/A,4,0.698970004,3.281760372,21.71495849
2879,3194,3k,heck,1,0.301029996,3.679700381,7,3.04,2.8,4,6,1,TRUE,TRUE,TRUE,21.71880152,18.1372549,1,0.301029996,3.679700381,21.71880152
2881,751,3k,bud,1,0.301029996,3.679700381,7.010335,1.5,2.804134,39,19,12,TRUE,TRUE,TRUE,21.72913652,#N/A,1,0.301029996,3.679700381,21.72913652
2663,4396,3k,moan,2,0.477121255,3.503609122,7.72,3.69,3.088,1,1,2,TRUE,TRUE,TRUE,21.73443649,1.882352941,2,0.477121255,3.503609122,21.73443649
2542,1775,3k,dock,3,0.602059991,3.378670385,8.22,3.87,3.288,31,17,13,TRUE,TRUE,TRUE,21.73468154,9.745098039,3,0.602059991,3.378670385,21.73468154
844,2111,3k,fake,#N/A,#N/A,#N/A,5.83,2.26,2.332,0,5,5,FALSE,TRUE,FALSE,#N/A,36.33333333,0.000908989,0.00039459,3.980335787,21.75134315
1467,3622,3k,jug,#N/A,#N/A,#N/A,5.83,1.86,2.332,7,12,6,FALSE,TRUE,FALSE,#N/A,2.62745098,6.57E-05,2.85E-05,3.98070183,21.75280732
1894,4708,lcnl,oar,#N/A,#N/A,#N/A,5.83,2.96,2.332,21,3,2,FALSE,TRUE,FALSE,#N/A,0.823529412,2.06E-05,8.95E-06,3.980721429,21.75288572
1895,4710,lcnl,oat,#N/A,#N/A,#N/A,5.83,3.07,2.332,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.529411765,1.32E-05,5.75E-06,3.980724624,21.7528985
2672,1632,3k,dash,2,0.477121255,3.503609122,7.74,2.92,3.096,1,6,10,TRUE,TRUE,TRUE,21.75443649,6.039215686,2,0.477121255,3.503609122,21.75443649
656,1635,3k,date,#N/A,#N/A,#N/A,5.84,2.01,2.336,14,16,22,FALSE,TRUE,FALSE,#N/A,141.5294118,0.003540788,0.001535029,3.979195348,21.75678139
2889,2055,3k,elk,1,0.301029996,3.679700381,7.05,4.68,2.82,8,9,6,TRUE,TRUE,TRUE,21.76880152,#N/A,1,0.301029996,3.679700381,21.76880152
2890,7376,3k,tan,1,0.301029996,3.679700381,7.05,3.14,2.82,51,8,8,TRUE,TRUE,TRUE,21.76880152,8.607843137,1,0.301029996,3.679700381,21.76880152
2892,1733,3k,dim,1,0.301029996,3.679700381,7.06,2.62,2.824,7,15,19,TRUE,TRUE,TRUE,21.77880152,4.764705882,1,0.301029996,3.679700381,21.77880152
2673,7688,lcnl,tongs,2,0.477121255,3.503609122,7.777639,2.55,3.1110556,1,0,1,TRUE,TRUE,TRUE,21.79207549,0.784313725,2,0.477121255,3.503609122,21.79207549
2682,7298,3k,swift,2,0.477121255,3.503609122,7.79,2.44,3.116,0,4,6,TRUE,TRUE,TRUE,21.80443649,3.862745098,2,0.477121255,3.503609122,21.80443649
2469,7267,3k,swarm,4,0.698970004,3.281760372,8.68,1.8,3.472,2,1,1,TRUE,TRUE,TRUE,21.80704149,1.333333333,4,0.698970004,3.281760372,21.80704149
762,1903,3k,drip,#N/A,#N/A,#N/A,5.89,2.35,2.356,30,3,2,FALSE,TRUE,FALSE,#N/A,5.117647059,0.000128033,5.56E-05,3.980674776,21.8126991
2898,4868,3k,peak,1,0.301029996,3.679700381,7.11,2.11,2.844,16,9,9,TRUE,TRUE,TRUE,21.82880152,5.941176471,1,0.301029996,3.679700381,21.82880152
2896,143,3k,bait,1,0.301029996,3.679700381,7.11,2.08,2.844,8,6,7,TRUE,TRUE,TRUE,21.82880152,9.725490196,1,0.301029996,3.679700381,21.82880152
1855,4627,3k,ninth,#N/A,#N/A,#N/A,5.912664,4.52,2.3650656,2,3,2,FALSE,TRUE,FALSE,#N/A,6.549019608,0.000163844,7.12E-05,3.980659226,21.8353009
2683,7160,3k,stroll,2,0.477121255,3.503609122,7.83,1.47,3.132,3,4,3,TRUE,TRUE,TRUE,21.84443649,4.137254902,2,0.477121255,3.503609122,21.84443649
2224,2839,3k,gore,11,1.079181246,2.90154913,10.239406,4.02,4.0957624,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.84560252,#N/A,11,1.079181246,2.90154913,21.84560252
2688,7709,3k,torch,2,0.477121255,3.503609122,7.84,4,3.136,5,1,4,TRUE,TRUE,TRUE,21.85443649,4.980392157,2,0.477121255,3.503609122,21.85443649
2687,5034,3k,plank,2,0.477121255,3.503609122,7.84,2.81,3.136,1,3,3,TRUE,TRUE,TRUE,21.85443649,2.039215686,2,0.477121255,3.503609122,21.85443649
2902,7543,3k,threat,1,0.301029996,3.679700381,7.14,2.43,2.856,0,1,2,TRUE,TRUE,TRUE,21.85880152,20.76470588,1,0.301029996,3.679700381,21.85880152
1227,2992,3k,group,#N/A,#N/A,#N/A,5.94,1.89,2.376,68,115,171,FALSE,TRUE,FALSE,#N/A,73.76470588,0.001845448,0.000800729,3.979929647,21.85971859
2433,621,3k,brass,5,0.77815125,3.202579126,9.05,3.54,3.62,1,8,9,TRUE,TRUE,TRUE,21.8603165,12.11764706,5,0.77815125,3.202579126,21.8603165
1949,4816,3k,pant,#N/A,#N/A,#N/A,5.94,3.11,2.376,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.960784314,2.40E-05,1.04E-05,3.980719938,21.86287975
2693,5288,lcnl,prune,2,0.477121255,3.503609122,7.85,2.58,3.14,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.86443649,1.470588235,2,0.477121255,3.503609122,21.86443649
1098,2688,lcnl,germ,#N/A,#N/A,#N/A,5.95,2.46,2.38,1,0,0,FALSE,TRUE,FALSE,#N/A,1.254901961,3.14E-05,1.36E-05,3.980716742,21.87286697
35,83,lcnl,arts,#N/A,#N/A,#N/A,5.965949,2.25,2.3863796,1,1,1,FALSE,TRUE,FALSE,#N/A,9.215686275,0.000230558,0.000100119,3.980630258,21.88847003
2904,5062,3k,pledge,1,0.301029996,3.679700381,7.17,2.46,2.868,0,2,2,TRUE,TRUE,TRUE,21.88880152,6.882352941,1,0.301029996,3.679700381,21.88880152
2906,7730,3k,tour,1,0.301029996,3.679700381,7.17,2.36,2.868,0,3,5,TRUE,TRUE,TRUE,21.88880152,30.80392157,1,0.301029996,3.679700381,21.88880152
2694,7984,3k,vase,2,0.477121255,3.503609122,7.89,2.59,3.156,1,2,3,TRUE,TRUE,TRUE,21.90443649,3.843137255,2,0.477121255,3.503609122,21.90443649
2913,2748,unl,glazed,1,0.301029996,3.679700381,7.19,2.23,2.876,0,1,1,TRUE,TRUE,TRUE,21.90880152,0.980392157,1,0.301029996,3.679700381,21.90880152
2914,6657,3k,soot,1,0.301029996,3.679700381,7.2,2.8,2.88,0,0,0,TRUE,TRUE,TRUE,21.91880152,1.078431373,1,0.301029996,3.679700381,21.91880152
993,2453,3k,force,#N/A,#N/A,#N/A,6,1.78,2.4,3,23,49,FALSE,TRUE,FALSE,#N/A,70.66666667,0.001767941,0.000767129,3.979963247,21.91985299
1258,3065,3k,gym,#N/A,#N/A,#N/A,6,2.33,2.4,19,9,13,FALSE,TRUE,FALSE,#N/A,18.17647059,0.00045474,0.000197446,3.98053293,21.92213172
3332,8166,3k,wax,#N/A,#N/A,#N/A,6,1.94,2.4,4,15,14,FALSE,TRUE,FALSE,#N/A,9.039215686,0.000226143,9.82E-05,3.980632175,21.9225287
2917,599,3k,braid,1,0.301029996,3.679700381,7.22,3.67,2.888,0,1,1,TRUE,TRUE,TRUE,21.93880152,0.941176471,1,0.301029996,3.679700381,21.93880152
2920,4532,lcnl,mutt,1,0.301029996,3.679700381,7.22,2.02,2.888,3,1,0,TRUE,TRUE,TRUE,21.93880152,3.960784314,1,0.301029996,3.679700381,21.93880152
2588,2415,3k,foal,3,0.602059991,3.378670385,8.44,2.48,3.376,13,0,3,TRUE,TRUE,TRUE,21.95468154,0.274509804,3,0.602059991,3.378670385,21.95468154
2706,6712,3k,spark,2,0.477121255,3.503609122,7.95,2.37,3.18,0,3,3,TRUE,TRUE,TRUE,21.96443649,6.274509804,2,0.477121255,3.503609122,21.96443649
2079,2537,unl,fritz,24,1.397940009,2.582790368,11.635473,4.2,4.6541892,26,10,6,TRUE,TRUE,TRUE,21.96663447,#N/A,24,1.397940009,2.582790368,21.96663447
2500,205,3k,bash,4,0.698970004,3.281760372,8.84,2.69,3.536,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.96704149,3.274509804,4,0.698970004,3.281760372,21.96704149
1572,3946,3k,length,#N/A,#N/A,#N/A,6.05,1.99,2.42,3,16,35,FALSE,TRUE,FALSE,#N/A,7.019607843,0.000175617,7.63E-05,3.980654114,21.97261646
2923,150,3k,bald,1,0.301029996,3.679700381,7.26,3.35,2.904,18,5,6,TRUE,TRUE,TRUE,21.97880152,9.725490196,1,0.301029996,3.679700381,21.97880152
2929,7283,3k,sweat,1,0.301029996,3.679700381,7.26,3.26,2.904,6,15,18,TRUE,TRUE,TRUE,21.97880152,21.8627451,1,0.301029996,3.679700381,21.97880152
2925,2118,3k,fame,1,0.301029996,3.679700381,7.26,2.49,2.904,0,1,2,TRUE,TRUE,TRUE,21.97880152,8.647058824,1,0.301029996,3.679700381,21.97880152
2928,7016,3k,stem,1,0.301029996,3.679700381,7.26,2.6,2.904,2,9,11,TRUE,TRUE,TRUE,21.97880152,2.235294118,1,0.301029996,3.679700381,21.97880152
179,444,lcnl,blonde,#N/A,#N/A,#N/A,6.06,1.21,2.424,2,3,2,FALSE,TRUE,FALSE,#N/A,13.92156863,0.00034829,0.000151234,3.980579142,21.98231657
3062,7521,3k,thirst,#N/A,#N/A,#N/A,6.06,3.23,2.424,0,1,6,FALSE,TRUE,FALSE,#N/A,3.725490196,9.32E-05,4.05E-05,3.9806899,21.9827596
2933,2242,3k,fink,1,0.301029996,3.679700381,7.27,1.19,2.908,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,21.98880152,#N/A,1,0.301029996,3.679700381,21.98880152
2939,5458,3k,ramp,1,0.301029996,3.679700381,7.28,1.84,2.912,0,3,4,TRUE,TRUE,TRUE,21.99880152,2.882352941,1,0.301029996,3.679700381,21.99880152
2940,2235,3k,fin,1,0.301029996,3.679700381,7.3,3.36,2.92,71,11,1,TRUE,TRUE,TRUE,22.01880152,3.411764706,1,0.301029996,3.679700381,22.01880152
2462,2738,3k,glance,5,0.77815125,3.202579126,9.22,2.76,3.688,0,9,16,TRUE,TRUE,TRUE,22.0303165,3.431372549,5,0.77815125,3.202579126,22.0303165
53,130,3k,badge,#N/A,#N/A,#N/A,6.11,1.81,2.444,0,1,1,FALSE,TRUE,FALSE,#N/A,15.25490196,0.000381648,0.000165716,3.980564661,22.03225864
2647,6537,lcnl,smudge,#N/A,#N/A,#N/A,6.11,1.82,2.444,0,0,1,FALSE,TRUE,FALSE,#N/A,1,2.50E-05,1.09E-05,3.980719511,22.03287805
2531,549,3k,bore,4,0.698970004,3.281760372,8.907281,4.64,3.5629124,0,2,4,TRUE,TRUE,TRUE,22.03432249,7.745098039,4,0.698970004,3.281760372,22.03432249
2602,1774,lcnl,doc,3,0.602059991,3.378670385,8.53,4.93,3.412,26,15,5,TRUE,TRUE,TRUE,22.04468154,#N/A,3,0.602059991,3.378670385,22.04468154
2947,987,3k,chat,1,0.301029996,3.679700381,7.33,2.43,2.932,1,2,2,TRUE,TRUE,TRUE,22.04880152,16.2745098,1,0.301029996,3.679700381,22.04880152
2949,8501,3k,yank,1,0.301029996,3.679700381,7.33,3.06,2.932,0,0,1,TRUE,TRUE,TRUE,22.04880152,#N/A,1,0.301029996,3.679700381,22.04880152
2730,3366,3k,host,2,0.477121255,3.503609122,8.05,2.7,3.22,0,2,3,TRUE,TRUE,TRUE,22.06443649,15.01960784,2,0.477121255,3.503609122,22.06443649
2953,5226,3k,price,1,0.301029996,3.679700381,7.35,2.78,2.94,15,18,24,TRUE,TRUE,TRUE,22.06880152,53.37254902,1,0.301029996,3.679700381,22.06880152
2957,6770,3k,spine,1,0.301029996,3.679700381,7.35,2.03,2.94,0,3,3,TRUE,TRUE,TRUE,22.06880152,5.745098039,1,0.301029996,3.679700381,22.06880152
2456,6065,3k,shack,#N/A,#N/A,#N/A,6.15,1.98,2.46,15,6,6,FALSE,TRUE,FALSE,#N/A,5.647058824,0.000141278,6.14E-05,3.980669024,22.0726761
978,2418,3k,foam,#N/A,#N/A,#N/A,6.15,2.52,2.46,1,1,5,FALSE,TRUE,FALSE,#N/A,3.509803922,8.78E-05,3.81E-05,3.980692244,22.07276897
2532,5201,lcnl,prance,4,0.698970004,3.281760372,8.95,2.68,3.58,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,22.07704149,0.764705882,4,0.698970004,3.281760372,22.07704149
175,433,3k,blob,#N/A,#N/A,#N/A,6.16,2.29,2.464,1,0,1,FALSE,TRUE,FALSE,#N/A,1.176470588,2.94E-05,1.28E-05,3.980717594,22.08287038
2962,8289,3k,whirl,1,0.301029996,3.679700381,7.37,2.03,2.948,7,2,3,TRUE,TRUE,TRUE,22.08880152,1.745098039,1,0.301029996,3.679700381,22.08880152
2964,7053,3k,stitch,1,0.301029996,3.679700381,7.39,2.33,2.956,5,2,2,TRUE,TRUE,TRUE,22.10880152,#N/A,1,0.301029996,3.679700381,22.10880152
2536,373,lcnl,blah,4,0.698970004,3.281760372,8.98188,4.65,3.592752,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,22.10892149,13.45098039,4,0.698970004,3.281760372,22.10892149
2968,7238,3k,surf,1,0.301029996,3.679700381,7.4,1.67,2.96,10,4,3,TRUE,TRUE,TRUE,22.11880152,6.352941176,1,0.301029996,3.679700381,22.11880152
2967,2388,3k,flow,1,0.301029996,3.679700381,7.4,1.9,2.96,1,10,19,TRUE,TRUE,TRUE,22.11880152,13.74509804,1,0.301029996,3.679700381,22.11880152
2734,6697,3k,spade,2,0.477121255,3.503609122,8.11,2.63,3.244,1,3,1,TRUE,TRUE,TRUE,22.12443649,#N/A,2,0.477121255,3.503609122,22.12443649
2618,5194,lcnl,pox,3,0.602059991,3.378670385,8.61,2.66,3.444,3,2,1,TRUE,TRUE,TRUE,22.12468154,1.470588235,3,0.602059991,3.378670385,22.12468154
1068,2617,3k,gal,#N/A,#N/A,#N/A,6.21,3.34,2.484,0,1,1,FALSE,TRUE,FALSE,#N/A,14.21568627,0.000355649,0.000154429,3.980575948,22.13230379
249,622,3k,brat,#N/A,#N/A,#N/A,6.21,3.08,2.484,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,6.215686275,0.000155504,6.75E-05,3.980662847,22.13265139
2742,3056,3k,gust,2,0.477121255,3.503609122,8.12,2.57,3.248,0,0,2,TRUE,TRUE,TRUE,22.13443649,0.470588235,2,0.477121255,3.503609122,22.13443649
2621,1250,3k,clump,3,0.602059991,3.378670385,8.62,3.04,3.448,9,4,5,TRUE,TRUE,TRUE,22.13468154,0.529411765,3,0.602059991,3.378670385,22.13468154
2971,7291,3k,swell,1,0.301029996,3.679700381,7.42,3.08,2.968,4,9,5,TRUE,TRUE,TRUE,22.13880152,20.80392157,1,0.301029996,3.679700381,22.13880152
2972,2832,lcnl,goods,1,0.301029996,3.679700381,7.436615,2.99,2.974646,5,12,31,TRUE,TRUE,TRUE,22.15541652,12.31372549,1,0.301029996,3.679700381,22.15541652
2547,2213,3k,fierce,4,0.698970004,3.281760372,9.04,3.07,3.616,0,13,15,TRUE,TRUE,TRUE,22.16704149,4.784313725,4,0.698970004,3.281760372,22.16704149
2642,6526,lcnl,smock,#N/A,#N/A,#N/A,6.26,2.31,2.504,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.490196078,1.23E-05,5.33E-06,3.98072505,22.1829002
2745,4355,3k,mill,2,0.477121255,3.503609122,8.17,2.62,3.268,19,17,22,TRUE,TRUE,TRUE,22.18443649,9.529411765,2,0.477121255,3.503609122,22.18443649
2632,232,3k,bay,3,0.602059991,3.378670385,8.67,2.52,3.468,5,26,30,TRUE,TRUE,TRUE,22.18468154,#N/A,3,0.602059991,3.378670385,22.18468154
2974,3170,3k,heal,1,0.301029996,3.679700381,7.47,2.27,2.988,2,3,2,TRUE,TRUE,TRUE,22.18880152,11.33333333,1,0.301029996,3.679700381,22.18880152
2747,2436,3k,folk,2,0.477121255,3.503609122,8.19,2.96,3.276,0,2,8,TRUE,TRUE,TRUE,22.20443649,7.156862745,2,0.477121255,3.503609122,22.20443649
2979,5372,3k,quart,1,0.301029996,3.679700381,7.5,1.79,3,0,3,3,TRUE,TRUE,TRUE,22.21880152,2.078431373,1,0.301029996,3.679700381,22.21880152
2264,5577,3k,rib,#N/A,#N/A,#N/A,6.3,1.75,2.52,0,0,0,FALSE,TRUE,FALSE,#N/A,5.901960784,0.000147655,6.41E-05,3.980666255,22.22266502
2754,2127,3k,fare,2,0.477121255,3.503609122,8.21,3.01,3.284,1,2,3,TRUE,TRUE,TRUE,22.22443649,6.156862745,2,0.477121255,3.503609122,22.22443649
2637,3796,3k,lab,3,0.602059991,3.378670385,8.71,2.9,3.484,2,4,5,TRUE,TRUE,TRUE,22.22468154,39.60784314,3,0.602059991,3.378670385,22.22468154
2759,2629,3k,gap,2,0.477121255,3.503609122,8.22,1.93,3.288,6,2,6,TRUE,TRUE,TRUE,22.23443649,4.274509804,2,0.477121255,3.503609122,22.23443649
2758,485,3k,boast,2,0.477121255,3.503609122,8.22,2.13,3.288,0,1,4,TRUE,TRUE,TRUE,22.23443649,1.058823529,2,0.477121255,3.503609122,22.23443649
2985,1571,3k,curve,1,0.301029996,3.679700381,7.52,3.71,3.008,7,11,16,TRUE,TRUE,TRUE,22.23880152,4.607843137,1,0.301029996,3.679700381,22.23880152
2987,957,3k,champ,1,0.301029996,3.679700381,7.53,1.9,3.012,#N/A,#N/A,#N/A,TRUE,TRUE,TRUE,22.24880152,15.11764706,1,0.301029996,3.679700381,22.24880152
2989,5810,3k,sap,1,0.301029996,3.679700381,7.53,3.64,3.012,29,18,11,TRUE,TRUE,TRUE,22.24880152,3.490196078,1,0.301029996,3.679700381,22.24880152
2988,1961,3k,due,1,0.301029996,3.679700381,7.53,3.03,3.012,0,6,6,TRUE,TRUE,TRUE,22.24880152,44.60784314,1,0.301029996,3.679700381,22.24880152
2573,6365,3k,skull,#N/A,#N/A,#N/A,6.33,2.61,2.532,2,4,10,FALSE,TRUE,FALSE,#N/A,14.70588235,0.000367912,0.000159753,3.980570624,22.25228249
2992,3126,3k,harp,1,0.301029996,3.679700381,7.55,3.59,3.02,0,3,5,TRUE,TRUE,TRUE,22.26880152,2.62745098,1,0.301029996,3.679700381,22.26880152
359,898,3k,carve,#N/A,#N/A,#N/A,6.35,1.77,2.54,10,10,4,FALSE,TRUE,FALSE,#N/A,3.098039216,7.75E-05,3.37E-05,3.980696717,22.27278687
2761,68,3k,arch,2,0.477121255,3.503609122,8.26,3.11,3.304,1,6,4,TRUE,TRUE,TRUE,22.27443649,3.68627451,2,0.477121255,3.503609122,22.27443649
2994,3173,3k,health,1,0.301029996,3.679700381,7.56,4.03,3.024,2,6,31,TRUE,TRUE,TRUE,22.27880152,40.2745098,1,0.301029996,3.679700381,22.27880152
2993,1460,3k,crew,1,0.301029996,3.679700381,7.56,2.66,3.024,12,28,33,TRUE,TRUE,TRUE,22.27880152,47.52941176,1,0.301029996,3.679700381,22.27880152
2995,5697,3k,rot,1,0.301029996,3.679700381,7.57,2.27,3.028,0,1,3,TRUE,TRUE,TRUE,22.28880152,7.725490196,1,0.301029996,3.679700381,22.28880152
688,1716,3k,dice,#N/A,#N/A,#N/A,6.37,2.22,2.548,0,0,1,FALSE,TRUE,FALSE,#N/A,10.45098039,0.000261463,0.000113537,3.980616839,22.29246736
2653,247,3k,beam,3,0.602059991,3.378670385,8.78,2.9,3.512,8,8,11,TRUE,TRUE,TRUE,22.29468154,8.725490196,3,0.602059991,3.378670385,22.29468154
2997,7198,3k,style,1,0.301029996,3.679700381,7.58,2.19,3.032,0,5,10,TRUE,TRUE,TRUE,22.29880152,30.07843137,1,0.301029996,3.679700381,22.29880152
2996,5625,3k,risk,1,0.301029996,3.679700381,7.58,2.14,3.032,1,5,15,TRUE,TRUE,TRUE,22.29880152,49.03921569,1,0.301029996,3.679700381,22.29880152
2487,6145,lcnl,shelve,#N/A,#N/A,#N/A,6.38,2.01,2.552,#N/A,#N/A,#N/A,FALSE,TRUE,FALSE,#N/A,0.196078431,4.91E-06,2.13E-06,3.980728246,22.30291298
3000,8453,3k,wreck,1,0.301029996,3.679700381,7.59,2.06,3.036,0,4,4,TRUE,TRUE,TRUE,22.30880152,13.66666667,1,0.301029996,3.679700381,22.30880152
2998,981,3k,chart,1,0.301029996,3.679700381,7.59,2.92,3.036,18,21,22,TRUE,TRUE,TRUE,22.30880152,9.470588235,1,0.301029996,3.679700381,22.30880152
3002,5997,3k,seam,1,0.301029996,3.679700381,7.6,1.88,3.04,0,0,0,TRUE,TRUE,TRUE,22.31880152,0.647058824,1,0.301029996,3.679700381,22.31880152
2570,7593,3k,thus,4,0.698970004,3.281760372,9.19502,2.41,3.678008,1,1,11,TRUE,TRUE,TRUE,22.32206149,12.31372549,4,0.698970004,3.281760372,22.32206149
412,1029,3k,chill,#N/A,#N/A,#N/A,6.4,2.39,2.56,5,1,3,FALSE,TRUE,FALSE,#N/A,16.23529412,0.000406175,0.000176364,3.980554013,22.32221605
